gene_id	trimmed_mean_expression
ENSG00000167774.2	0.20313253
ENSG00000167775.11	11.654182
ENSG00000167778.9	16.892536
ENSG00000167779.9	2.0492716
ENSG00000167780.12	0.3275921
ENSG00000167785.9	6.574781
ENSG00000167791.14	0.03594808
ENSG00000167792.13	53.143173
ENSG00000167797.8	33.259075
ENSG00000167798.17	0.09575547
ENSG00000167799.10	7.146005
ENSG00000167800.9	0.5718305
ENSG00000167807.15	0.030479014
ENSG00000167815.12	69.920876
ENSG00000167822.3	0.0018431527
ENSG00000167825.3	0.0
ENSG00000167840.13	3.3791187
ENSG00000167842.16	16.517277
ENSG00000167850.4	28.804205
ENSG00000167851.15	36.0148
ENSG00000167858.13	0.114886805
ENSG00000167861.16	0.54076606
ENSG00000167862.10	22.480156
ENSG00000167863.12	17.163424
ENSG00000167874.7	12.456194
ENSG00000167880.8	5.8367176
ENSG00000167881.15	27.865002
ENSG00000167889.13	0.4658214
ENSG00000167895.15	109.74328
ENSG00000167900.12	55.54931
ENSG00000167904.15	3.4352443
ENSG00000167910.4	0.0636931
ENSG00000167912.6	6.4393077
ENSG00000167914.12	0.18719882
ENSG00000167916.5	0.011125518
ENSG00000167920.10	0.6882379
ENSG00000167925.16	19.791616
ENSG00000167930.17	28.254313
ENSG00000167941.3	0.07181261
ENSG00000167962.14	45.721066
ENSG00000167964.13	2.9737856
ENSG00000167965.18	15.369443
ENSG00000167967.16	20.195986
ENSG00000167968.13	1.4403408
ENSG00000167969.13	17.074348
ENSG00000167971.16	0.51979595
ENSG00000167972.14	2.719277
ENSG00000167977.9	21.15617
ENSG00000167978.17	413.32986
ENSG00000167981.7	5.0905743
ENSG00000167984.18	20.786272
ENSG00000167985.7	13.334563
ENSG00000167986.14	55.379326
ENSG00000167987.11	13.925992
ENSG00000167992.13	5.5139894
ENSG00000167994.13	4.4268384
ENSG00000167995.17	6.987609
ENSG00000167996.16	354.49222
ENSG00000168000.14	3.1237473
ENSG00000168002.12	59.768337
ENSG00000168003.17	84.51413
ENSG00000168004.10	0.6343498
ENSG00000168005.9	15.163049
ENSG00000168010.11	84.62895
ENSG00000168014.17	17.17565
ENSG00000168016.15	22.576378
ENSG00000168026.18	5.2424626
ENSG00000168028.14	654.18005
ENSG00000168032.10	0.35250604
ENSG00000168036.18	126.51047
ENSG00000168038.11	11.838895
ENSG00000168040.5	7.9781113
ENSG00000168056.17	17.417725
ENSG00000168060.16	4.114161
ENSG00000168061.17	8.92121
ENSG00000168062.10	0.8286631
ENSG00000168065.16	0.12032847
ENSG00000168066.20	326.7837
ENSG00000168067.12	33.748863
ENSG00000168070.12	0.83668315
ENSG00000168071.22	59.30846
ENSG00000168077.14	0.9803257
ENSG00000168078.10	3.5333333
ENSG00000168079.17	0.13176927
ENSG00000168081.9	1.1731331
ENSG00000168090.10	45.40144
ENSG00000168092.14	69.31236
ENSG00000168096.15	6.966834
ENSG00000168101.14	29.858965
ENSG00000168116.14	18.579557
ENSG00000168118.12	32.13085
ENSG00000168122.4	0.0015744828
ENSG00000168124.2	0.025482956
ENSG00000168126.3	0.75756216
ENSG00000168129.8	0.029059997
ENSG00000168131.4	0.36068645
ENSG00000168135.4	0.11385507
ENSG00000168137.18	50.075623
ENSG00000168140.5	14.654389
ENSG00000168143.9	0.06580038
ENSG00000168148.4	0.6252767
ENSG00000168152.13	4.460005
ENSG00000168158.4	0.14309174
ENSG00000168159.14	62.11852
ENSG00000168172.9	23.406185
ENSG00000168175.15	72.028915
ENSG00000168209.5	66.01359
ENSG00000168214.20	53.504337
ENSG00000168216.13	13.956042
ENSG00000168228.15	6.8039274
ENSG00000168229.4	1.5075303
ENSG00000168234.13	17.044573
ENSG00000168237.18	9.491405
ENSG00000168243.11	0.39727202
ENSG00000168246.6	10.235981
ENSG00000168255.20	3.63323
ENSG00000168256.18	33.760212
ENSG00000168259.17	31.328972
ENSG00000168263.9	0.6964001
ENSG00000168264.10	301.50085
ENSG00000168267.7	0.014992217
ENSG00000168268.11	13.014642
ENSG00000168269.10	0.3515122
ENSG00000168273.8	4.4201026
ENSG00000168275.16	6.1295905
ENSG00000168280.18	0.2397673
ENSG00000168282.6	0.32220116
ENSG00000168283.14	34.436993
ENSG00000168286.3	28.636106
ENSG00000168288.13	86.595276
ENSG00000168291.13	19.90364
ENSG00000168297.16	70.76849
ENSG00000168298.7	1191.5143
ENSG00000168300.14	27.8441
ENSG00000168301.13	8.003671
ENSG00000168303.9	5.9889235
ENSG00000168306.13	0.6925592
ENSG00000168309.18	0.05202818
ENSG00000168310.11	28.84428
ENSG00000168314.17	0.058456257
ENSG00000168329.14	16.431
ENSG00000168333.14	0.06191744
ENSG00000168334.9	1.0382268
ENSG00000168348.4	0.10085656
ENSG00000168350.8	2.9547267
ENSG00000168356.13	0.34252158
ENSG00000168367.11	0.0043390146
ENSG00000168374.11	115.92355
ENSG00000168385.18	98.11131
ENSG00000168386.18	5.733594
ENSG00000168389.18	11.881391
ENSG00000168393.13	24.734627
ENSG00000168394.11	55.00251
ENSG00000168395.16	15.856878
ENSG00000168397.17	38.213497
ENSG00000168398.7	0.04719695
ENSG00000168404.13	19.061995
ENSG00000168405.17	23.323008
ENSG00000168411.14	52.63007
ENSG00000168412.6	0.004319804
ENSG00000168418.7	0.021461675
ENSG00000168421.13	40.53038
ENSG00000168427.9	0.30319422
ENSG00000168434.13	13.976676
ENSG00000168438.15	34.575623
ENSG00000168439.17	66.79043
ENSG00000168447.11	0.10199567
ENSG00000168453.15	0.4104333
ENSG00000168454.12	0.23296018
ENSG00000168461.13	48.74923
ENSG00000168476.12	48.18235
ENSG00000168477.19	4.3774066
ENSG00000168481.9	0.03414138
ENSG00000168484.12	0.07297418
ENSG00000168487.20	13.927982
ENSG00000168488.18	138.38078
ENSG00000168490.14	0.1740593
ENSG00000168491.10	0.042256553
ENSG00000168495.13	22.279741
ENSG00000168496.4	33.542282
ENSG00000168497.5	13.31248
ENSG00000168502.17	1.3569729
ENSG00000168505.7	0.0048979307
ENSG00000168509.20	0.13565597
ENSG00000168515.3	0.025148373
ENSG00000168517.10	10.473768
ENSG00000168522.13	17.035416
ENSG00000168528.12	6.6622663
ENSG00000168530.16	0.0074647292
ENSG00000168538.16	34.254005
ENSG00000168539.4	0.058428675
ENSG00000168542.16	0.45205233
ENSG00000168546.11	0.44042176
ENSG00000168556.7	14.383216
ENSG00000168564.6	26.661127
ENSG00000168566.13	13.521801
ENSG00000168569.8	10.936971
ENSG00000168575.10	14.220143
ENSG00000168582.5	0.0056968466
ENSG00000168589.15	0.24113035
ENSG00000168591.16	49.616142
ENSG00000168594.15	0.008036847
ENSG00000168610.16	92.06095
ENSG00000168612.4	17.144817
ENSG00000168615.13	16.555374
ENSG00000168619.16	0.0035266995
ENSG00000168621.15	0.042573698
ENSG00000168630.3	0.058068275
ENSG00000168631.13	0.012755763
ENSG00000168634.5	0.03895636
ENSG00000168646.13	1.0851173
ENSG00000168653.11	234.18085
ENSG00000168658.19	0.09384306
ENSG00000168661.15	2.1412961
ENSG00000168671.10	3.5678117
ENSG00000168672.4	3.9622488
ENSG00000168675.19	6.3037043
ENSG00000168676.11	0.3604121
ENSG00000168679.18	8.422515
ENSG00000168685.15	27.261889
ENSG00000168701.19	17.707678
ENSG00000168702.18	0.06567616
ENSG00000168703.5	0.21567981
ENSG00000168710.18	50.977276
ENSG00000168724.17	20.630981
ENSG00000168734.14	21.036966
ENSG00000168743.13	0.04075951
ENSG00000168746.8	0.19174808
ENSG00000168748.14	0.14657901
ENSG00000168754.15	2.7494955
ENSG00000168757.12	0.00017034484
ENSG00000168758.11	9.946066
ENSG00000168763.16	19.802763
ENSG00000168765.17	6.321908
ENSG00000168769.14	40.993343
ENSG00000168772.11	0.034382857
ENSG00000168778.12	4.056971
ENSG00000168779.20	0.43501112
ENSG00000168781.22	5.0704284
ENSG00000168785.8	6.1264887
ENSG00000168792.5	18.523258
ENSG00000168795.5	31.443087
ENSG00000168802.14	0.579131
ENSG00000168803.16	3.2788568
ENSG00000168806.8	2.7383127
ENSG00000168807.16	2.8881729
ENSG00000168811.7	3.43017
ENSG00000168813.17	9.91241
ENSG00000168818.10	16.156279
ENSG00000168824.14	1.2054163
ENSG00000168826.16	8.074409
ENSG00000168827.15	10.727361
ENSG00000168828.5	0.04684
ENSG00000168830.8	0.010682168
ENSG00000168843.14	0.031405915
ENSG00000168852.13	2.290306
ENSG00000168872.17	7.0894794
ENSG00000168874.13	0.2795207
ENSG00000168875.3	0.007408867
ENSG00000168876.9	29.925285
ENSG00000168878.19	0.644312
ENSG00000168883.20	61.74158
ENSG00000168884.15	41.86123
ENSG00000168887.11	30.442684
ENSG00000168890.14	13.5765295
ENSG00000168894.10	76.73908
ENSG00000168899.5	33.30322
ENSG00000168903.9	0.4897848
ENSG00000168904.15	7.6527963
ENSG00000168906.13	186.40817
ENSG00000168907.13	0.06332138
ENSG00000168913.7	0.6329819
ENSG00000168916.15	6.1037683
ENSG00000168917.9	2.5363786
ENSG00000168918.14	143.2657
ENSG00000168924.15	30.748037
ENSG00000168925.12	0.051313296
ENSG00000168928.13	0.03011192
ENSG00000168930.13	0.0010323152
ENSG00000168936.11	25.195135
ENSG00000168938.6	0.27140245
ENSG00000168939.12	1.4029377
ENSG00000168944.17	11.364057
ENSG00000168952.15	0.3151069
ENSG00000168955.4	0.16271093
ENSG00000168958.20	26.060692
ENSG00000168959.14	0.0030898524
ENSG00000168961.17	57.097134
ENSG00000168967.14	0.006587192
ENSG00000168970.22	3.1034002
ENSG00000168992.4	0.02986463
ENSG00000168993.15	0.29269165
ENSG00000168994.14	2.2047198
ENSG00000168995.13	4.715995
ENSG00000169006.7	0.0066756653
ENSG00000169016.17	7.31764
ENSG00000169018.6	42.46279
ENSG00000169019.11	20.760984
ENSG00000169020.10	15.367784
ENSG00000169021.6	80.599754
ENSG00000169026.13	8.164408
ENSG00000169031.20	0.28227034
ENSG00000169032.10	47.19803
ENSG00000169035.12	0.016389262
ENSG00000169040.14	0.0559004
ENSG00000169045.17	317.02573
ENSG00000169047.5	1.2278258
ENSG00000169057.24	23.0638
ENSG00000169059.12	0.011204236
ENSG00000169062.15	22.230627
ENSG00000169064.13	0.069611624
ENSG00000169067.4	0.007498226
ENSG00000169071.15	0.4623514
ENSG00000169075.7	3.208227
ENSG00000169083.18	1.5924927
ENSG00000169084.15	14.6550045
ENSG00000169084.15_PAR_Y	0.0
ENSG00000169085.13	0.028225318
ENSG00000169087.11	13.514457
ENSG00000169093.16	33.26798
ENSG00000169093.16_PAR_Y	0.0
ENSG00000169100.14	1144.1101
ENSG00000169100.14_PAR_Y	0.0
ENSG00000169105.8	20.753317
ENSG00000169116.11	0.60007316
ENSG00000169118.18	16.196299
ENSG00000169122.11	1.9254694
ENSG00000169126.16	0.1810865
ENSG00000169129.15	0.8656549
ENSG00000169131.13	7.8438425
ENSG00000169136.12	13.910831
ENSG00000169139.12	10.698601
ENSG00000169154.7	0.068977535
ENSG00000169155.10	57.801678
ENSG00000169164.7	0.0020144826
ENSG00000169169.15	0.3119658
ENSG00000169174.11	0.1513258
ENSG00000169180.12	94.92667
ENSG00000169181.13	0.15243872
ENSG00000169184.6	20.262424
ENSG00000169188.5	17.223732
ENSG00000169189.17	20.57732
ENSG00000169193.12	7.083355
ENSG00000169194.9	0.6146076
ENSG00000169203.16	3.8766375
ENSG00000169208.3	0.057463348
ENSG00000169213.7	0.072515376
ENSG00000169214.4	0.06627261
ENSG00000169217.9	41.837574
ENSG00000169218.14	0.19692461
ENSG00000169220.18	34.365
ENSG00000169221.14	34.709877
ENSG00000169223.15	111.25145
ENSG00000169224.13	12.756976
ENSG00000169228.14	5.403517
ENSG00000169230.10	35.057602
ENSG00000169231.13	12.436619
ENSG00000169239.13	9.225021
ENSG00000169241.19	36.377277
ENSG00000169242.12	4.907505
ENSG00000169245.6	2.7148566
ENSG00000169246.16	4.64895
ENSG00000169247.14	0.87648696
ENSG00000169248.13	0.39030364
ENSG00000169249.13	28.317356
ENSG00000169251.13	47.474117
ENSG00000169252.6	30.455042
ENSG00000169253.3	4.639373
ENSG00000169255.15	3.9448225
ENSG00000169258.7	0.923444
ENSG00000169271.3	0.07155566
ENSG00000169282.18	4.1813927
ENSG00000169288.18	23.491673
ENSG00000169291.10	0.53943753
ENSG00000169297.8	0.048245125
ENSG00000169299.14	37.690704
ENSG00000169302.16	0.0065171435
ENSG00000169306.10	0.06714966
ENSG00000169313.10	2.7741797
ENSG00000169314.15	2.8954432
ENSG00000169325.10	0.0043133013
ENSG00000169327.5	0.100217335
ENSG00000169330.9	0.70723623
ENSG00000169340.10	0.016558325
ENSG00000169344.15	0.010008473
ENSG00000169347.17	0.027464038
ENSG00000169359.16	3.5449238
ENSG00000169371.14	6.9704065
ENSG00000169372.13	5.9788623
ENSG00000169375.16	46.547215
ENSG00000169379.16	2.954662
ENSG00000169385.3	851.00116
ENSG00000169393.9	0.0125132995
ENSG00000169397.3	321.91083
ENSG00000169398.19	5.5915213
ENSG00000169402.15	0.14915814
ENSG00000169403.12	55.359837
ENSG00000169410.10	14.515125
ENSG00000169413.3	56.260345
ENSG00000169418.10	0.16735016
ENSG00000169427.8	0.12502737
ENSG00000169429.11	810.74664
ENSG00000169432.18	2.065782
ENSG00000169435.14	0.22444266
ENSG00000169436.17	0.011563252
ENSG00000169439.12	4.968021
ENSG00000169442.9	114.74412
ENSG00000169446.5	53.72824
ENSG00000169469.9	0.0030123154
ENSG00000169474.4	0.0019662068
ENSG00000169484.4	0.0022932019
ENSG00000169488.6	0.007984237
ENSG00000169490.17	8.71994
ENSG00000169495.5	1.818364
ENSG00000169499.15	68.02335
ENSG00000169504.15	66.88902
ENSG00000169507.9	0.15809272
ENSG00000169508.7	97.00569
ENSG00000169509.6	0.007770147
ENSG00000169515.8	0.5568921
ENSG00000169519.21	3.9107203
ENSG00000169548.3	0.020093104
ENSG00000169550.14	0.0012276847
ENSG00000169551.13	0.036955565
ENSG00000169554.22	69.1498
ENSG00000169562.13	0.0924798
ENSG00000169564.7	27.761492
ENSG00000169567.13	97.88403
ENSG00000169570.10	4.124388
ENSG00000169575.5	5.998869
ENSG00000169583.13	4.3263125
ENSG00000169592.15	13.984552
ENSG00000169594.13	0.01293202
ENSG00000169598.17	10.532893
ENSG00000169599.13	24.760664
ENSG00000169604.20	0.24752258
ENSG00000169605.7	0.19828857
ENSG00000169607.13	7.7812643
ENSG00000169609.14	3.3130941
ENSG00000169612.4	6.079061
ENSG00000169618.7	0.056114484
ENSG00000169621.10	4.2327394
ENSG00000169627.9	0.6472768
ENSG00000169629.12	2.8441415
ENSG00000169635.10	15.683821
ENSG00000169641.13	50.40064
ENSG00000169660.17	19.086205
ENSG00000169662.8	0.06755242
ENSG00000169668.11	0.01744384
ENSG00000169676.6	0.22143793
ENSG00000169679.15	13.439194
ENSG00000169682.18	3.6498597
ENSG00000169683.8	11.931157
ENSG00000169684.13	0.24356176
ENSG00000169688.11	0.0037393104
ENSG00000169689.15	26.873508
ENSG00000169692.13	73.29287
ENSG00000169696.16	7.49528
ENSG00000169704.5	9.798713
ENSG00000169710.9	63.772614
ENSG00000169714.17	209.46393
ENSG00000169715.15	5.497277
ENSG00000169717.7	0.0060101477
ENSG00000169718.18	39.433754
ENSG00000169727.12	33.46751
ENSG00000169733.12	20.08503
ENSG00000169738.8	36.27715
ENSG00000169740.14	14.334528
ENSG00000169744.13	0.21100317
ENSG00000169750.9	8.124627
ENSG00000169752.17	6.435801
ENSG00000169756.16	35.46239
ENSG00000169758.13	1.3649092
ENSG00000169760.17	0.20697811
ENSG00000169762.17	48.742485
ENSG00000169763.15	0.0
ENSG00000169764.16	31.857435
ENSG00000169777.6	0.0040055173
ENSG00000169783.13	0.059808575
ENSG00000169789.10	0.0007013793
ENSG00000169800.14	0.0
ENSG00000169807.10	0.00021241381
ENSG00000169811.8	0.0
ENSG00000169813.16	179.24774
ENSG00000169814.16	7.2633853
ENSG00000169826.8	132.63014
ENSG00000169836.5	0.0056425617
ENSG00000169840.5	0.04534975
ENSG00000169849.8	0.00024522166
ENSG00000169851.15	0.29560897
ENSG00000169855.20	2.1120708
ENSG00000169856.9	0.020425024
ENSG00000169857.9	6.242733
ENSG00000169860.7	11.176835
ENSG00000169862.19	0.16637263
ENSG00000169871.13	24.935059
ENSG00000169876.14	0.015979905
ENSG00000169877.10	212.89653
ENSG00000169884.14	2.1835299
ENSG00000169885.10	0.36026832
ENSG00000169891.18	5.302893
ENSG00000169894.18	0.01562542
ENSG00000169895.6	34.048687
ENSG00000169896.18	135.78957
ENSG00000169900.8	1.4962693
ENSG00000169902.15	8.830422
ENSG00000169903.7	0.019891528
ENSG00000169905.13	31.79175
ENSG00000169906.5	0.8058703
ENSG00000169908.12	4.534675
ENSG00000169914.6	10.786829
ENSG00000169918.10	0.2384932
ENSG00000169919.17	104.95802
ENSG00000169925.17	24.834019
ENSG00000169926.11	135.56444
ENSG00000169933.16	0.008287685
ENSG00000169946.14	0.41011024
ENSG00000169951.10	14.695091
ENSG00000169953.12	0.0012729064
ENSG00000169955.7	5.9586864
ENSG00000169957.10	37.39259
ENSG00000169962.5	2.4613054
ENSG00000169964.8	7.457157
ENSG00000169967.16	55.79472
ENSG00000169972.12	5.8223505
ENSG00000169976.7	193.88387
ENSG00000169981.11	13.354143
ENSG00000169989.3	0.23084415
ENSG00000169991.11	29.113876
ENSG00000169992.10	3.6700978
ENSG00000169994.18	4.894679
ENSG00000170004.17	91.43491
ENSG00000170006.12	16.038086
ENSG00000170011.14	1.0235398
ENSG00000170017.12	28.28825
ENSG00000170027.7	134.09956
ENSG00000170035.16	45.545853
ENSG00000170037.14	41.84706
ENSG00000170043.12	78.42717
ENSG00000170044.8	0.016640887
ENSG00000170049.9	3.2983773
ENSG00000170054.16	0.010396649
ENSG00000170074.19	0.5298132
ENSG00000170075.9	2.5868397
ENSG00000170085.18	7.1614947
ENSG00000170088.14	7.5276365
ENSG00000170089.15	3.8565676
ENSG00000170091.11	0.06961655
ENSG00000170092.14	8.843331
ENSG00000170099.6	0.01326936
ENSG00000170100.14	3.5483623
ENSG00000170113.16	9.542099
ENSG00000170122.5	0.35860226
ENSG00000170128.5	0.71274084
ENSG00000170142.12	46.915424
ENSG00000170144.21	162.15361
ENSG00000170145.5	12.204976
ENSG00000170152.5	0.0
ENSG00000170153.11	0.46186957
ENSG00000170160.17	1.5713683
ENSG00000170161.7	1.0099114
ENSG00000170162.14	0.0037810837
ENSG00000170166.6	0.0117628565
ENSG00000170175.11	8.557223
ENSG00000170178.7	0.091612816
ENSG00000170180.22	10.201126
ENSG00000170185.10	40.86291
ENSG00000170190.16	26.253603
ENSG00000170191.5	5.121844
ENSG00000170209.5	0.22948967
ENSG00000170214.5	0.059974484
ENSG00000170222.12	23.662338
ENSG00000170231.16	0.29070452
ENSG00000170234.13	15.4407
ENSG00000170236.16	4.118611
ENSG00000170242.19	23.50027
ENSG00000170248.15	56.127106
ENSG00000170255.7	0.002309557
ENSG00000170260.9	17.82372
ENSG00000170262.13	0.441935
ENSG00000170264.13	2.0382385
ENSG00000170265.12	31.098867
ENSG00000170266.16	39.250076
ENSG00000170270.5	11.889171
ENSG00000170271.11	12.684898
ENSG00000170275.15	65.69578
ENSG00000170276.6	0.0026523157
ENSG00000170279.3	0.036547985
ENSG00000170289.12	0.42996264
ENSG00000170290.4	0.012737438
ENSG00000170291.15	31.466677
ENSG00000170293.9	2.8097963
ENSG00000170296.10	4.180463
ENSG00000170298.15	0.50108105
ENSG00000170310.15	14.792482
ENSG00000170312.16	13.04422
ENSG00000170315.14	261.5361
ENSG00000170322.14	36.610477
ENSG00000170323.9	0.7905501
ENSG00000170324.21	0.016382562
ENSG00000170325.15	12.034535
ENSG00000170340.11	111.87988
ENSG00000170345.10	1004.3509
ENSG00000170348.9	104.42366
ENSG00000170356.9	0.27896953
ENSG00000170364.12	12.357685
ENSG00000170365.10	5.8670444
ENSG00000170367.5	0.0053463047
ENSG00000170369.4	0.0025832513
ENSG00000170370.12	0.16494186
ENSG00000170373.8	0.0025032517
ENSG00000170374.6	0.4895788
ENSG00000170379.20	3.5236962
ENSG00000170381.14	0.010650543
ENSG00000170382.12	4.2308884
ENSG00000170385.10	33.991577
ENSG00000170390.16	1.5602297
ENSG00000170396.9	3.770512
ENSG00000170409.7	5.656975
ENSG00000170412.18	1.4997241
ENSG00000170417.16	1.489931
ENSG00000170419.11	0.0029691625
ENSG00000170421.12	3.5149584
ENSG00000170423.13	0.032415863
ENSG00000170425.3	6.05087
ENSG00000170426.2	0.036256745
ENSG00000170430.10	5.291267
ENSG00000170439.7	11.157741
ENSG00000170442.12	0.12142671
ENSG00000170445.16	10.649315
ENSG00000170448.12	8.840716
ENSG00000170454.6	0.0037026599
ENSG00000170456.16	4.7635775
ENSG00000170458.14	93.51094
ENSG00000170464.10	4.4679313
ENSG00000170465.10	0.002165813
ENSG00000170468.8	15.168704
ENSG00000170469.11	7.0253234
ENSG00000170471.15	24.883543
ENSG00000170473.17	16.661392
ENSG00000170476.16	25.603207
ENSG00000170477.13	0.009956848
ENSG00000170482.17	6.65556
ENSG00000170484.10	0.018348277
ENSG00000170485.17	0.20307447
ENSG00000170486.11	1.3116095
ENSG00000170498.9	0.12759045
ENSG00000170500.13	0.23354395
ENSG00000170502.13	8.071732
ENSG00000170509.12	3.6676521
ENSG00000170515.14	60.304653
ENSG00000170516.17	0.013576058
ENSG00000170522.10	5.002104
ENSG00000170523.3	0.0077845324
ENSG00000170525.21	96.562546
ENSG00000170537.13	0.05488227
ENSG00000170540.15	104.13267
ENSG00000170542.6	39.895645
ENSG00000170545.17	7.3007383
ENSG00000170549.4	3.6671884
ENSG00000170558.10	0.6101009
ENSG00000170561.13	0.037615765
ENSG00000170571.12	218.2169
ENSG00000170577.8	0.089781865
ENSG00000170579.17	0.09084375
ENSG00000170581.14	67.46105
ENSG00000170584.11	11.782464
ENSG00000170604.5	27.389555
ENSG00000170605.6	0.0053342856
ENSG00000170606.15	56.31449
ENSG00000170608.3	0.08786917
ENSG00000170613.4	0.017863251
ENSG00000170615.15	0.038766503
ENSG00000170619.10	17.16551
ENSG00000170624.13	0.04174749
ENSG00000170627.11	24.232378
ENSG00000170629.14	6.869715
ENSG00000170631.15	3.8360507
ENSG00000170632.14	15.498245
ENSG00000170633.16	21.053585
ENSG00000170634.13	5.447949
ENSG00000170638.10	107.21451
ENSG00000170653.19	12.936968
ENSG00000170667.15	2.1465132
ENSG00000170677.6	13.118427
ENSG00000170681.7	0.37079585
ENSG00000170683.6	0.012073892
ENSG00000170684.9	14.48983
ENSG00000170688.4	0.00802729
ENSG00000170689.10	12.066767
ENSG00000170703.15	0.7548654
ENSG00000170734.12	10.414455
ENSG00000170743.17	0.1295007
ENSG00000170745.12	0.05062926
ENSG00000170748.7	0.023523154
ENSG00000170759.11	125.992424
ENSG00000170775.3	0.032205716
ENSG00000170776.22	61.558758
ENSG00000170777.10	0.008324927
ENSG00000170779.11	46.43074
ENSG00000170782.3	0.076533094
ENSG00000170786.12	0.016011823
ENSG00000170788.14	0.036460593
ENSG00000170790.5	0.08228601
ENSG00000170791.18	12.210523
ENSG00000170801.10	13.748781
ENSG00000170802.16	55.499146
ENSG00000170807.12	3.4858012
ENSG00000170819.5	0.13735537
